,"""enh_impression_list""","""enh_impression_name""","""enh_impression_position""","""search_sortby""","""object_area""","""object_city""","""object_currency""","""object_display_state""","""object_district""","""object_features""","""object_federalstate""","""object_gok""","""object_is_special""","""object_label""","""object_marketingtype""","""object_objekt_nutzungsart""","""object_objekt_zustand""","""object_objektart""","""object_objektart_sub""","""object_price""","""object_rooms""","""object_listingtype"""
0,Liste,kontakt,1.0,2594468.0,37.0,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon|EBK,Bayern,15f86506-f8fe-47df-b928-225c07fe3a85,,new,Miete,WOHNEN,sonstiges,,APARTMENT,1120.0,1.0,standard
1,Liste,kontakt,2.0,177005.0,53.06,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon,Bayern,79825012-2d7c-4f67-a9af-2d654c7e5bc8,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1339.77,2.0,premium
2,Liste,kontakt,3.0,177005.0,64.16,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,,Bayern,afeb6a6c-d180-47c6-b694-2b01d0c3bff2,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1509.68,2.0,premium
3,Liste,kontakt,4.0,177005.0,49.46,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,,Bayern,153d8cb9-3bd4-4cce-bab2-9fbe9be7de67,top-immo,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1600.03,2.0,premium
4,Liste,kontakt,5.0,177005.0,96.23,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon,Bayern,0308442d-a50c-4ac8-816b-c1a1e408229b,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,2085.3,4.0,premium
5,Liste,kontakt,6.0,177005.0,86.16,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,,Bayern,a1b502d9-8f2e-49ec-b546-2526d8db9b38,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,2099.72,3.0,premium
6,Liste,kontakt,7.0,177005.0,81.38,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon,Bayern,a1b3c531-a137-47b9-b189-8922c9bcf093,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,2150.06,3.0,premium
7,Liste,kontakt,8.0,177005.0,100.27,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon,Bayern,0bf1caaf-ec53-4262-a553-a23f339a52a2,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,2290.17,4.0,premium
8,Liste,kontakt,9.0,647675.0,77.25,München,EUR,sel_item,Ramersdorf-Perlach,EBK,Bayern,e22ba9e0-9ae9-4b67-bf24-1bc387393963,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1555.33,3.0,premium
9,Liste,kontakt,10.0,647675.0,82.68,München,EUR,sel_item,Ramersdorf-Perlach,Balkon|EBK,Bayern,b4c62c5b-a619-46f7-aa9a-eb9f895d64c4,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1624.66,3.0,premium
10,Liste,kontakt,11.0,1938659.0,40.0,München,EUR,sel_item,Bogenhausen,Balkon|EBK,Bayern,a1831443-4d18-40b9-be49-afeba2db68ac,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1374.0,2.0,premium
11,Liste,kontakt,12.0,1938659.0,160.0,München,EUR,sel_item,Bogenhausen,Balkon|EBK,Bayern,fa4572e9-0258-4fb3-a7b0-53fd06f2b38f,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,MAISONETTE,3350.0,4.0,premium
12,Liste,kontakt,13.0,177005.0,81.61,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,,Bayern,210bdf5f-265b-4f73-b5f3-a0857758a0e8,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,2099.83,3.0,premium
13,Liste,kontakt,14.0,177005.0,105.67,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,,Bayern,700024e2-b2c8-4e9c-8b6a-f7a12402d028,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,2500.15,3.0,premium
14,Liste,kontakt,15.0,647675.0,82.45,München,EUR,sel_item,Ramersdorf-Perlach,Balkon|EBK,Bayern,7e510832-c335-4447-817d-f1ac78073d01,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1492.35,3.0,premium
15,Liste,kontakt,16.0,647675.0,90.34,München,EUR,sel_item,Ramersdorf-Perlach,Balkon|EBK,Bayern,ad3fb1f2-c404-470c-8f98-c388bce57bd4,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1527.2,4.0,premium
16,Liste,kontakt,17.0,1938659.0,60.0,München,EUR,sel_item,Neuhausen-Nymphenburg,Balkon|EBK,Bayern,c92890f5-6a16-44bf-9418-ec2a49cb27d3,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1330.0,2.0,premium
17,Liste,kontakt,18.0,2229978.0,100.0,München,EUR,sel_item,Schwabing-West,Balkon|EBK,Bayern,3bda06fc-bbcf-49d0-bd51-b67f94b37bfe,top-immo,new,Miete,WOHNEN,sonstiges,,ETAGE,1800.0,3.0,premium
18,Liste,kontakt,19.0,177005.0,47.43,München,EUR,sel_item,Pasing-Obermenzing,Balkon|EBK,Bayern,e1e8b37e-558a-4932-b62c-a9503bd4987c,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1069.76,1.5,premium
19,Liste,kontakt,20.0,177005.0,50.36,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon,Bayern,b77a71d6-7901-472f-aa7b-6639e2b96010,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1345.12,2.0,premium
20,Liste,kontakt,21.0,177005.0,49.19,München,EUR,sel_item,Laim,Balkon|EBK,Bayern,b66e17fb-3b4f-470d-b659-d77a9476b130,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1346.68,2.5,premium
21,Liste,kontakt,22.0,177005.0,36.76,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon|EBK,Bayern,99a23f4b-8e01-4459-802b-0162b9402db1,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1399.82,1.0,premium
22,Liste,kontakt,23.0,177005.0,36.7,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon|EBK,Bayern,bf222285-d395-48ef-ae5f-0adce8723cf4,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1450.02,1.0,premium
23,Liste,kontakt,24.0,177005.0,60.86,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon,Bayern,24389499-0d27-4f0f-b012-f3ee922f9bcd,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1450.29,2.0,premium
24,Liste,kontakt,25.0,177005.0,48.88,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon|EBK,Bayern,cf4c0c8a-11af-4a27-9884-5442b0aff852,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1700.05,2.0,premium
25,Liste,kontakt,1.0,177005.0,114.45,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,,Bayern,f7945566-3044-48e1-a693-340582d093ef,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,2739.93,3.0,premium
26,Liste,kontakt,2.0,177005.0,166.54,München,EUR,sel_item,Schwabing-Freimann,,Bayern,c1438652-47c5-4c85-8174-d94e393e16f9,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,2900.0,5.0,premium
27,Liste,kontakt,3.0,1938659.0,43.81,München,EUR,sel_item,Aubing-Lochhausen-Langwied,Balkon|EBK,Bayern,7f43b4fa-8f82-4d1b-b2e4-0b232f9be307,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,Wohnung,1070.0,2.0,premium
28,Liste,kontakt,4.0,1938657.0,114.0,München,EUR,sel_item,Aubing-Lochhausen-Langwied,EBK,Bayern,4144cbfe-7394-4c68-8972-cdccd83abced,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,2250.0,3.5,premium
29,Liste,kontakt,5.0,177005.0,86.92,München,EUR,sel_item,Aubing-Lochhausen-Langwied,EBK,Bayern,f8834f27-6a33-4e4a-b428-d3d4dbf878bb,top-immo,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1355.33,3.0,premium
30,Liste,kontakt,6.0,1938659.0,47.0,München,EUR,sel_item,Sendling-Westpark,Garten|EBK,Bayern,aab1f0bc-9441-4bef-a94a-438e8a9d7c6d,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,Wohnung,1200.0,2.0,premium
31,Liste,kontakt,7.0,177005.0,28.69,München,EUR,sel_item,Milbertshofen-Am Hart,,Bayern,1ae0a612-ad09-491a-b122-7475dd024256,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,841.35,1.0,premium
32,Liste,kontakt,8.0,1938659.0,65.0,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Garten|Balkon|EBK,Bayern,33fd553c-b829-4088-bec3-827e99e610ef,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1290.0,2.0,premium
33,Liste,kontakt,9.0,1938659.0,55.0,München,EUR,sel_item,Ramersdorf-Perlach,Garten|EBK,Bayern,c069248c-2c4c-4e3e-ada2-07efa044f89c,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,MAISONETTE,1000.0,2.0,premium
34,Liste,kontakt,10.0,1938659.0,49.0,München,EUR,sel_item,Moosach,Balkon,Bayern,bada25e8-44e1-454f-aed8-779cdb421959,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,APARTMENT,1090.0,1.0,premium
35,Liste,kontakt,11.0,1938659.0,66.0,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon|EBK,Bayern,da1ba5fb-210c-46b0-bffc-7a5f5e598d6e,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,Wohnung,1470.0,2.0,premium
36,Liste,kontakt,12.0,1938659.0,104.0,München,EUR,sel_item,Neuhausen-Nymphenburg,Balkon|EBK,Bayern,0bdc21bc-6fd3-43a6-b7e9-297f9e434629,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,MAISONETTE,1770.0,4.5,premium
37,Liste,kontakt,13.0,1938659.0,66.86,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Garten|Balkon|EBK,Bayern,158278c2-49f3-4e3d-a119-82cad183308b,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1200.14,2.0,premium
38,Liste,kontakt,14.0,1938659.0,78.2,München,EUR,sel_item,Bogenhausen,Garten|EBK,Bayern,d580ff20-25c7-4314-8cb9-d968712f46fd,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1690.0,2.5,premium
39,Liste,kontakt,15.0,1938659.0,36.0,München,EUR,sel_item,Milbertshofen-Am Hart,Balkon|EBK,Bayern,72a4fbdd-b5ce-4df1-a367-8826cbb4afcc,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1188.0,1.5,premium
40,Liste,kontakt,16.0,1938657.0,56.36,München,EUR,sel_item,Bogenhausen,Balkon|EBK,Bayern,482f5811-8120-47ff-8174-60dc0a78b74e,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,ETAGE,1400.0,2.0,premium
41,Liste,kontakt,17.0,1938657.0,86.0,München,EUR,sel_item,Maxvorstadt,Balkon|EBK,Bayern,346270b2-d80c-4a44-8e48-4db2051e05b5,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,2400.0,3.0,premium
42,Liste,kontakt,18.0,1938659.0,55.0,München,EUR,sel_item,Maxvorstadt,EBK,Bayern,e936e647-c9fa-4e92-a342-f3781968b137,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1200.0,2.0,premium
43,Liste,kontakt,19.0,1938659.0,127.0,München,EUR,sel_item,Schwabing-Freimann,Balkon|EBK,Bayern,e19b3510-aceb-4a44-9c80-6031d86b9688,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,4660.0,4.0,premium
44,Liste,kontakt,20.0,1938659.0,122.0,München,EUR,sel_item,Obergiesing,Garten|Balkon|EBK,Bayern,29e67ee5-5886-4465-928a-3ff369e4c8ff,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,2500.0,5.0,premium
45,Liste,kontakt,21.0,1938659.0,143.08,München,EUR,sel_item,Pasing-Obermenzing,Balkon|EBK,Bayern,9554bb3b-3247-4dce-ac05-9bf516c785aa,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,4290.0,4.0,premium
46,Liste,kontakt,22.0,1938657.0,54.4,München,EUR,sel_item,Allach-Untermenzing,Garten|Balkon|EBK,Bayern,656cdc0b-a4db-4fc4-8395-bd2a8b3bd07e,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,ETAGE,1100.0,2.0,premium
47,Liste,kontakt,23.0,1938659.0,68.0,München,EUR,sel_item,Bogenhausen,Garten|EBK,Bayern,2b645c10-df80-45e3-aaa1-e439ca9d7a07,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1500.0,2.5,premium
48,Liste,kontakt,24.0,1938659.0,99.0,München,EUR,sel_item,null,EBK,Bayern,13489282-bea4-4c46-8055-68f9a5da746d,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,2090.0,3.0,premium
49,Liste,kontakt,25.0,1938659.0,92.4,München,EUR,sel_item,Aubing-Lochhausen-Langwied,Balkon|EBK,Bayern,4bb75c37-aff8-4c74-b5de-066b199b5acb,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,2200.0,3.0,premium
50,Liste,kontakt,26.0,1938659.0,60.0,München,EUR,sel_item,Altstadt-Lehel,Garten|EBK,Bayern,ddcfca85-2c92-43dc-b9d4-cdfc8d9e46ca,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,2620.0,2.0,premium
51,Liste,kontakt,1.0,1938659.0,81.13,München,EUR,sel_item,Aubing-Lochhausen-Langwied,Balkon,Bayern,1ee7cf5b-416b-4746-837a-eaf2ee43edc9,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1650.0,3.0,premium
52,Liste,kontakt,2.0,2866098.0,19.6,München,EUR,sel_item,Ramersdorf-Perlach,EBK,Bayern,a1b40fb0-39e9-4b27-959f-73fb1adb9376,,old,Miete,WOHNEN,sonstiges,,ETAGE,500.0,1.0,standard
53,Liste,kontakt,3.0,2866098.0,22.24,München,EUR,sel_item,Ramersdorf-Perlach,Balkon|EBK,Bayern,8c5043f9-a27a-4b9c-9222-3a19178c490f,,old,Miete,WOHNEN,sonstiges,,ETAGE,535.0,1.0,standard
54,Liste,kontakt,4.0,1938659.0,30.0,München,EUR,sel_item,Ramersdorf-Perlach,Balkon|EBK,Bayern,0011926c-e66c-4488-9c2e-7ac15a278b45,,old,Miete,WOHNEN,sonstiges,,Wohnung,600.0,1.0,standard
55,Liste,kontakt,5.0,1938659.0,25.0,München,EUR,sel_item,Ramersdorf-Perlach,Garten|EBK,Bayern,77452bcd-6dc8-4046-961b-be7aedd22764,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,600.0,1.0,standard
56,Liste,kontakt,6.0,419342.0,30.0,München,EUR,sel_item,Sendling-Westpark,Balkon|EBK,Bayern,5e829f49-fd1d-4bdf-b35c-27e60a13da7b,,new,Miete,WOHNEN,sonstiges,,ETAGE,600.0,1.0,standard
57,Liste,kontakt,7.0,2016410.0,33.65,München,EUR,sel_item,Sendling,Balkon,Bayern,0c18fa8e-e5a0-4b96-bc81-61c090716f41,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,618.0,1.0,standard
58,Liste,kontakt,8.0,2866098.0,20.87,München,EUR,sel_item,Schwabing-Freimann,Balkon,Bayern,f6197253-fec1-4132-842e-a21dab8a7bb6,,new,Miete,WOHNEN,sonstiges,,ETAGE,640.0,1.0,standard
59,Liste,kontakt,9.0,428671.0,29.2,München,EUR,sel_item,Bogenhausen,Balkon|EBK,Bayern,3e98455f-5fc0-4ade-beba-c64fed2b9a2d,,old,Miete,WOHNEN,sonstiges,,APARTMENT,650.0,1.0,standard
60,Liste,kontakt,10.0,1938659.0,30.0,München,EUR,sel_item,Bogenhausen,Balkon|EBK,Bayern,,,old,Miete,WOHNEN,sonstiges,,APARTMENT,660.0,1.0,standard
61,Liste,kontakt,11.0,1938659.0,45.0,München,EUR,sel_item,Aubing-Lochhausen-Langwied,Balkon,Bayern,fd36c5d0-6108-4027-8a00-7bbb92cde21b,,new,Miete,WOHNEN,sonstiges,,Wohnung,660.0,2.0,standard
62,Liste,kontakt,12.0,2866098.0,22.44,München,EUR,sel_item,Au-Haidhausen,EBK,Bayern,cfb75534-ad10-460f-b123-92ce4d38ab58,,old,Miete,WOHNEN,sonstiges,,ETAGE,660.0,1.0,standard
63,Liste,kontakt,13.0,1589106.0,17.0,München,EUR,sel_item,Altstadt-Lehel,EBK,Bayern,69a5885b-63df-4887-b48e-f7683e6a9562,,old,Miete,WOHNEN,sonstiges,,APARTMENT,676.0,1.0,standard
64,Liste,kontakt,14.0,1589106.0,17.0,München,EUR,sel_item,Altstadt-Lehel,EBK,Bayern,ca721eb7-2321-4d19-aa19-e059c064e8b7,,old,Miete,WOHNEN,sonstiges,,APARTMENT,676.0,1.0,standard
65,Liste,kontakt,15.0,1887440.0,35.61,München,EUR,sel_item,Moosach,Balkon|EBK,Bayern,1573ff29-e38b-4d48-a2ee-254dea293e00,,old,Miete,WOHNEN,sonstiges,,ETAGE,680.75,1.0,standard
66,Liste,kontakt,16.0,1050258.0,31.69,München,EUR,sel_item,Untergiesing-Harlaching,EBK,Bayern,84d26bd7-85be-49bb-8fd4-751771f4d858,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,690.0,1.0,standard
67,Liste,kontakt,17.0,314423.0,30.0,München,EUR,sel_item,Neuhausen-Nymphenburg,EBK,Bayern,6f33fc9c-5ec4-463f-9cea-4d572c5c0420,,new,Miete,WOHNEN,sonstiges,,ETAGE,700.0,1.0,standard
68,Liste,kontakt,18.0,2866098.0,22.23,München,EUR,sel_item,Schwabing-Freimann,EBK,Bayern,c4ee327d-c293-4813-a261-0f1138fe9dbe,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,730.0,1.0,standard
69,Liste,kontakt,19.0,1695354.0,20.42,München,EUR,sel_item,Ramersdorf-Perlach,Garten|EBK,Bayern,d9cb87db-4558-4b9e-861a-8ff9d068c328,,old,Miete,WOHNEN,sonstiges,,Wohnung,730.0,1.0,standard
70,Liste,kontakt,20.0,1910879.0,15.0,München,EUR,sel_item,null,EBK,Bayern,4ef8ea18-2942-4294-8699-b9ace2f7f943,,old,Miete,WOHNEN,sonstiges,,Wohnung,740.0,1.0,standard
71,Liste,kontakt,21.0,1695354.0,28.7,München,EUR,sel_item,Aubing-Lochhausen-Langwied,Garten|Balkon|EBK,Bayern,ad9c7b2a-7e1f-4b9c-b09b-08996eb1f0e4,,old,Miete,WOHNEN,sonstiges,,Wohnung,740.0,1.0,standard
72,Liste,kontakt,22.0,1938659.0,34.0,München,EUR,sel_item,Pasing-Obermenzing,EBK,Bayern,826cafac-c513-4a37-8615-8c1a31a2f0af,,old,Miete,WOHNEN,sonstiges,,Wohnung,750.0,1.0,standard
73,Liste,kontakt,23.0,1730112.0,25.0,München,EUR,sel_item,Milbertshofen-Am Hart,EBK,Bayern,e011f9de-9ec6-4b3a-ad27-136dd24ebf7f,,new,Miete,WOHNEN,sonstiges,,APARTMENT,750.0,1.0,standard
74,Liste,kontakt,24.0,1589106.0,19.0,München,EUR,sel_item,Altstadt-Lehel,EBK,Bayern,278f7ad4-f6c0-4a94-a33c-9dcb9061046c,,old,Miete,WOHNEN,sonstiges,,APARTMENT,755.0,1.0,standard
75,Liste,kontakt,25.0,1286399.0,28.79,München,EUR,sel_item,Sendling-Westpark,Balkon|EBK,Bayern,20ba345c-8b2b-4a35-a4be-2cea41678f7e,,old,Miete,WOHNEN,sonstiges,,ETAGE,768.0,1.0,standard
76,Liste,kontakt,26.0,1938659.0,33.0,München,EUR,sel_item,Hadern,,Bayern,eb9d467f-9af6-4bad-a1be-97d47084d6cb,,old,Miete,WOHNEN,sonstiges,,APARTMENT,790.0,1.0,standard
77,Liste,kontakt,1.0,2284046.0,26.7,München,EUR,sel_item,Au-Haidhausen,Balkon|EBK,Bayern,f3de2f33-bcd3-4d2a-867d-f6892066c328,,old,Miete,WOHNEN,sonstiges,,ETAGE,800.0,1.0,standard
78,Liste,kontakt,2.0,709515.0,36.0,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon,Bayern,15e5e903-443e-4b62-86a4-ea3cac8d9335,,old,Miete,WOHNEN,sonstiges,,ETAGE,800.0,1.0,standard
79,Liste,kontakt,3.0,2057650.0,45.3,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,,Bayern,8617e597-94bd-4e0a-aeba-b375cb2fd6a1,,new,Miete,WOHNEN,sonstiges,,ETAGE,800.0,1.0,standard
80,Liste,kontakt,4.0,1695354.0,31.29,München,EUR,sel_item,Aubing-Lochhausen-Langwied,Garten|Balkon|EBK,Bayern,dd4b13c9-281f-4989-9701-3f907a0a82e5,,old,Miete,WOHNEN,sonstiges,,Wohnung,800.0,1.5,standard
81,Liste,kontakt,5.0,1938659.0,37.0,München,EUR,sel_item,Moosach,Balkon|EBK,Bayern,df411e58-2920-409d-ba63-c23f6b90f11c,,new,Miete,WOHNEN,sonstiges,,APARTMENT,800.0,1.0,standard
82,Liste,kontakt,6.0,2953415.0,73.32,München,EUR,sel_item,Berg am Laim,Balkon|EBK,Bayern,fa860485-6de1-4d12-81d5-83b2b6c2464d,,new,Miete,WOHNEN,sonstiges,,ETAGE,806.52,2.0,standard
83,Liste,kontakt,7.0,7241.0,67.0,München,EUR,sel_item,Trudering-Riem,EBK,Bayern,28147e48-0272-4955-b366-f2ceda181f3c,,new,Miete,WOHNEN,sonstiges,,ETAGE,816.0,2.0,standard
84,Liste,kontakt,8.0,66343.0,41.0,München,EUR,sel_item,Ramersdorf-Perlach,Balkon,Bayern,afcae092-a476-41d5-898b-f619b9127d0b,,old,Miete,WOHNEN,sonstiges,,ETAGE,820.0,1.0,standard
85,Liste,kontakt,9.0,293299.0,40.0,München,EUR,sel_item,Sendling,Balkon,Bayern,609ff64b-05b9-459d-a31e-501c36dcd5ee,,old,Miete,WOHNEN,sonstiges,,ETAGE,827.0,1.0,standard
86,Liste,kontakt,10.0,1938659.0,55.34,München,EUR,sel_item,Milbertshofen-Am Hart,Balkon,Bayern,c4889e9e-5f70-440e-8362-e4c8f2149ee7,,new,Miete,WOHNEN,sonstiges,,APARTMENT,830.0,2.0,standard
87,Liste,kontakt,11.0,414351.0,47.35,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,EBK,Bayern,cb254723-2b80-4acd-9df4-1d709b80b284,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,873.0,1.5,standard
88,Liste,kontakt,12.0,451733.0,58.0,München,EUR,sel_item,Milbertshofen-Am Hart,Balkon|EBK,Bayern,443827ca-da1c-49c1-ba10-62171f532c60,,old,Miete,WOHNEN,sonstiges,,Wohnung,890.0,2.0,standard
89,Liste,kontakt,13.0,428671.0,62.4,München,EUR,sel_item,Obergiesing,,Bayern,3e54e4c4-5c9c-4a3f-aae1-ffe0c89b9560,,old,Miete,WOHNEN,sonstiges,,ETAGE,900.0,2.5,standard
90,Liste,kontakt,14.0,518769.0,52.0,München,EUR,sel_item,Milbertshofen-Am Hart,EBK,Bayern,2dd12b1e-652d-4058-a0c5-d7d772f85e0c,,new,Miete,WOHNEN,sonstiges,,ETAGE,900.0,2.0,standard
91,Liste,kontakt,15.0,64791.0,46.0,München,EUR,sel_item,Allach-Untermenzing,Balkon|EBK,Bayern,80e0e908-038c-4df5-b860-b26504c80473,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,910.0,1.5,standard
92,Liste,kontakt,16.0,709515.0,27.0,München,EUR,sel_item,Neuhausen-Nymphenburg,EBK,Bayern,07635b18-d597-4562-a905-60f690ff5ed1,,new,Miete,WOHNEN,sonstiges,,ETAGE,920.0,1.0,standard
93,Liste,kontakt,17.0,3023133.0,26.01,München,EUR,sel_item,Aubing-Lochhausen-Langwied,Garten|EBK,Bayern,6382a8ed-84cf-4f02-a285-b6869d7fc4b2,,old,Miete,WOHNEN,sonstiges,,APARTMENT,925.0,1.0,standard
94,Liste,kontakt,18.0,8022.0,0.0,München,EUR,sel_item,Schwabing-Freimann,EBK,Bayern,1f9cac77-f261-45a2-84e8-9e8cf62b3859,,new,Miete,WOHNEN,sonstiges,,Wohnung,930.0,1.0,standard
95,Liste,kontakt,19.0,1695354.0,41.38,München,EUR,sel_item,Aubing-Lochhausen-Langwied,Garten|Balkon|EBK,Bayern,dcd1192c-e1ee-4899-bf3c-2b2c3a4ff28a,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,950.0,1.5,standard
96,Liste,kontakt,20.0,2645533.0,34.0,München,EUR,sel_item,Trudering-Riem,EBK,Bayern,bc5745f8-de2c-4586-b216-1c3c110dcd60,,old,Miete,WOHNEN,sonstiges,,LOFT-STUDIO-ATELIER,950.0,1.0,standard
97,Liste,kontakt,21.0,1887440.0,55.0,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon,Bayern,77e0ea26-7901-4f6c-ac45-7c41644cb2d5,,old,Miete,WOHNEN,sonstiges,,ETAGE,950.0,2.0,standard
98,Liste,kontakt,22.0,559815.0,34.0,München,EUR,sel_item,Maxvorstadt,EBK,Bayern,029bd7b1-9920-4950-8130-41849b58b42e,,old,Miete,WOHNEN,sonstiges,,ETAGE,950.0,1.0,standard
99,Liste,kontakt,23.0,1938659.0,45.0,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Garten|EBK,Bayern,d706fc0d-e7b4-47ec-94b1-c19aaf935469,,new,Miete,WOHNEN,sonstiges,,Wohnung,960.0,2.0,standard
100,Liste,kontakt,24.0,2057650.0,61.1,München,EUR,sel_item,Thalk.Obersendl.-Forsten-Fürstenr.-Solln,Balkon|EBK,Bayern,cb86483c-e954-4dfa-83c1-dee9db0562ba,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,980.0,2.0,standard
101,Liste,kontakt,25.0,451733.0,67.0,München,EUR,sel_item,Milbertshofen-Am Hart,Balkon|EBK,Bayern,88cbcecb-413f-4200-9f22-fb7d872dbbb6,,new,Miete,WOHNEN,sonstiges,,ETAGE,990.0,2.0,standard
102,Liste,kontakt,26.0,1938659.0,57.0,München,EUR,sel_item,Sendling-Westpark,Garten|Balkon|EBK,Bayern,5866d1ab-05c9-4b14-901b-bcdefc0dc5e7,,new,Miete,WOHNEN,sonstiges,,Wohnung,990.0,2.0,standard
